제품코드,제품명,업체명
640001421,이노엔8.5%후라바솔주_(250mL),에이치케이이노엔(주)
644903791,"후리아민8.5%주(수출명:AMINOGOLD8.5%Inj,AMIGOLD8.5%Inj.)_(500mL)",제이더블유중외제약(주)
643300691,마리나솔주_(500mL),(주)종근당
640001431,이노엔8.5%후라바솔주_(500mL),에이치케이이노엔(주)
230429952,,
028829952,,
475229952,,
345629952,,
172829952,,
201629952,,
057629952,,
007229952,,
100829952,,
244829952,,
650901010,카비벤페리페랄주(Kabiven Peripheral Inj.)_(1440mL),프레지니우스카비코리아(주)
678900470,콤비플렉스리피드페리주_(1440mL),제이더블유생명과학(주)
307239936,,
038439936,,
633639936,,
460839936,,
230439936,,
268839936,,
076839936,,
009639936,,
134439936,,
326439936,,
678900480,콤비플렉스리피드페리주_(1920mL),제이더블유생명과학(주)
019219968,,
648965904,,
153619968,,
230419968,,
115219968,,
134419968,,
038419968,,
067219968,,
163219968,,
668600574,와이즈티엔에이페리주_(960mL),(주)와이즈메디
650901440,글라민주_(500mL),프레지니우스카비코리아(주)
650901430,글라민주_(250mL),프레지니우스카비코리아(주)
668600160,와이즈티엔에이주_(1026mL),(주)와이즈메디
644903910,콤비플렉스페리주_(1100mL),제이더블유중외제약(주)
645101370,멀티플렉스페리주_(1100mL),대한약품공업(주)
645103120,카비트윈페리주1호_(1000mL),대한약품공업(주)
041375500,,
186375500,,
501875500,,
040125500,,
645103111,카비트윈주1호_(1000mL),대한약품공업(주)
644903890,콤비플렉스주_(1000mL),제이더블유중외제약(주)
678900590,콤비플렉스엠시티페리주_(1250mL),제이더블유생명과학(주)
667400050,뉴트리플렉스리피드페리주사_(1250mL),비브라운코리아(주)
667400580,뉴트리플렉스리피드페리주사_(1875mL),비브라운코리아(주)
088125750,,
128625750,,
041625750,,
075375750,,
667400600,뉴트리플렉스리피드플러스주사_(1875mL),비브라운코리아(주)
077875500,,
461125500,,
146375500,,
667400570,뉴트리플렉스리피드스페셜주사_(1250mL),비브라운코리아(주)
650900131,디펩티벤주(N(2)-L-알라닐-L-글루타민)(DipeptivenInj.(N(2)-L-알라닐-L-글루타민))_(20g/100mL),프레지니우스카비코리아(주)
668600370,폼스티엔에이주_(986mL),(주)와이즈메디
640006680,오마프원주_(986mL),에이치케이이노엔(주)
650901580,스모프카비벤주_(986mL),프레지니우스카비코리아(주)
668600380,폼스티엔에이주_(1477mL),(주)와이즈메디
640006820,오마프원주_(1477mL),에이치케이이노엔(주)
650901590,스모프카비벤주_(1477mL),프레지니우스카비코리아(주)
640006690,오마프원주_(1970mL),에이치케이이노엔(주)
650901600,스모프카비벤주_(1970mL),프레지니우스카비코리아(주)
642105613,유한쓰리챔버폼스페리주_(1206mL),(주)유한양행
650901620,스모프카비벤페리페랄주_(1206mL),프레지니우스카비코리아(주)
640006850,오마프원페리주_(1448mL),에이치케이이노엔(주)
642105614,유한쓰리챔버폼스페리주_(1448mL),(주)유한양행
650901630,스모프카비벤페리페랄주_(1448mL),프레지니우스카비코리아(주)
134681036,,
640006710,오마프원페리주_(1904mL),에이치케이이노엔(주)
650901640,스모프카비벤페리페랄주_(1904mL),프레지니우스카비코리아(주)
640006830,오마프원페리주_(724mL),에이치케이이노엔(주)
640006840,오마프원페리주_(952mL),에이치케이이노엔(주)
642105612,유한쓰리챔버폼스페리주_(952mL),(주)유한양행
640006890,오마프원페리주_(500mL),에이치케이이노엔(주)
127104662,,
230376662,,
117836662,,
650902141,엔텐스주_(1012mL),프레지니우스카비코리아(주)
111216993,,
190656993,,
345564993,,
650902143,엔텐스주_(1518mL),프레지니우스카비코리아(주)
063522331,,
115188331,,
650902142,엔텐스주_(506mL),프레지니우스카비코리아(주)
145751325,,
569751325,,
675751325,,
861251325,,
543251325,,
235851325,,
650902144,엔텐스주_(2025mL),프레지니우스카비코리아(주)
650902162,로오스모페리주_(1400mL),프레지니우스카비코리아(주)
036112488,,
120536488,,
218624488,,
274256488,,
203984488,,
650902163,로오스모페리주_(1950mL),프레지니우스카비코리아(주)
015762213,,
052611213,,
095424213,,
119706213,,
089034213,,
650902161,로오스모페리주_(850mL),프레지니우스카비코리아(주)
678900981,위너프주_(1435mL),제이더블유생명과학(주)
678900982,위너프주_(1820mL),제이더블유생명과학(주)
678900980,위너프주_(1085mL),제이더블유생명과학(주)
027676374,,
092378374,,
167552374,,
210188374,,
156332374,,
678900984,위너프주_(736mL),제이더블유생명과학(주)
678900991,위너프페리주_(1085mL),제이더블유생명과학(주)
678900992,위너프페리주_(1450mL),제이더블유생명과학(주)
678900993,위너프페리주_(2020mL),제이더블유생명과학(주)
015244206,,
050882206,,
092288206,,
115772206,,
086108206,,
678900995,위너프페리주_(654mL),제이더블유생명과학(주)
678900998,위너프페리주_(241mL),제이더블유생명과학(주)
078200061,올리멜엔9이주_(1000mL),주식회사박스터코리아
078200071,올리멜엔9이주_(1500mL),주식회사박스터코리아
078200081,올리멜엔9이주_(2000mL),주식회사박스터코리아
078200201,페리올리멜엔4이주_(1000mL),주식회사박스터코리아
646601510,페리올리멜엔4이주_(1500mL),(주)박스터
078200221,페리올리멜엔4이주_(2000mL),주식회사박스터코리아
051798267,,
807675267,,
526071533,,
109798533,,
743535533,,
219596533,,
378963533,,
452517533,,
299546533,,
126321533,,
019721533,,
485563533,,
081016533,,
223327533,,
149773533,,
367237533,,
078200171,올리멜엔12이주_(1000mL),주식회사박스터코리아
078200181,올리멜엔12이주_(1500mL),주식회사박스터코리아
103402533,,
646601811,올리멜엔12이주_(2000mL),(주)박스터
033562173,,
523325173,,
342489347,,
484065347,,
142964347,,
246717347,,
294603347,,
195014347,,
082239347,,
012839347,,
316117347,,
052744347,,
145393347,,
097507347,,
239083347,,
078200161,올리멜엔12이주_(650mL),주식회사박스터코리아
067562913,,
188991913,,
104995913,,
661925913,,
225511913,,
409024913,,
513106913,,
540496913,,
678901322,위너프에이플러스주_(1438mL),제이더블유생명과학(주)
051208692,,
143244692,,
170924692,,
310016692,,
388904692,,
409664692,,
678901321,위너프에이플러스주_(1090mL),제이더블유생명과학(주)
030118407,,
295075407,,
100529407,,
182336407,,
228734407,,
240944407,,
678901341,위너프에이플러스페리주_(1089mL),제이더블유생명과학(주)
040182543,,
112401543,,
393675543,,
134121543,,
243264543,,
305166543,,
321456543,,
678901342,위너프에이플러스페리주_(1452mL),제이더블유생명과학(주)
020276274,,
067678274,,
122752274,,
153988274,,
162208274,,
678901346,위너프에이플러스페리주_(733mL),제이더블유생명과학(주)
650902151,엔텐스이에프주_(1012mL),프레지니우스카비코리아(주)
650902152,엔텐스이에프주_(506mL),프레지니우스카비코리아(주)
640007921,오마프플러스원주_(986mL),에이치케이이노엔(주)
640007922,오마프플러스원주_(1970mL),에이치케이이노엔(주)
640007934,오마프플러스원페리주_(724mL),에이치케이이노엔(주)
640007935,오마프플러스원페리주_(952mL),에이치케이이노엔(주)
640007936,오마프플러스원페리주_(1448mL),에이치케이이노엔(주)
640007932,오마프플러스원페리주_(1904mL),에이치케이이노엔(주)
640007933,오마프플러스원페리주_(500mL),에이치케이이노엔(주)
640007923,오마프플러스원주_(1477mL),에이치케이이노엔(주)
650902171,아미노믹스페리주_(1000mL),프레지니우스카비코리아(주)
678900081,리피션10%주(정제대두유)_(50g/500mL),제이더블유생명과학(주)
650900831,인트라리피드10%주(정제대두유)_(50g/500mL),프레지니우스카비코리아(주)
678900091,리피션20%주(정제대두유)_(50g/250mL),제이더블유생명과학(주)
650900841,인트라리피드20%주(정제대두유)_(50g/250mL),프레지니우스카비코리아(주)
646601021,클리노레익20%주사(플라스틱백)_(20g/100mL),(주)박스터
078200121,클리노레익20%주사(플라스틱백)_(50g/250mL),주식회사박스터코리아
078200131,클리노레익20%주사(플라스틱백)_(100g/500mL),주식회사박스터코리아
650900350,스모프리피드20%주_(250mL),프레지니우스카비코리아(주)
650900360,스모프리피드20%주_(500mL),프레지니우스카비코리아(주)
650900340,스모프리피드20%주_(100mL),프레지니우스카비코리아(주)
667400800,리피뎀주_(500mL),비브라운코리아(주)
645100863,대한염화칼륨-40(포타시움크로라이드주)_(3g/20mL/앰플(PP)),대한약품공업(주)
650500681,제일제약염화칼륨주사액_(3g/20mL),(주)제일제약
644903261,중외염화칼륨주사액(150㎎/㎖)_(3g/20mL),제이더블유중외제약(주)
644903272,중외염화칼륨주사액(150㎎/㎖)_(15g/100mL/병(PP)),제이더블유중외제약(주)
645103831,대한염화칼륨-20_(1.491g/20mL/앰플(PP)),대한약품공업(주)
645100773,대한염화나트륨-40주사액_(2.34g/20mL/앰플(PP)),대한약품공업(주)
650500671,제일제약염화나트륨주사액_(2.34g/20mL),(주)제일제약
644903231,중외염화나트륨주사액(117mg/1ml)_(2.34g/20mL),제이더블유중외제약(주)
644903222,중외염화나트륨주사액(117mg/1ml)_(11.7g/100mL/병(PP)),제이더블유중외제약(주)
645100191,대한3%염화나트륨액_(15g/500mL),대한약품공업(주)
644901811,중외0.45%염화나트륨주사액_(2.25g/500mL),제이더블유중외제약(주)
645102941,대한염화나트륨주0.45%_(2.25g/500mL/백),대한약품공업(주)
644901822,중외0.45%염화나트륨주사액_(4.5g/1000mL/백),제이더블유중외제약(주)
640001051,이노엔0.45%생리식염주사액_(4.5g/1000mL),에이치케이이노엔(주)
645100792,대한염화나트륨주0.45%_(4.5g/1000mL/백),대한약품공업(주)
670601151,생리식염주사액(수출명:KWANGMYUNGSODIUMCHLORIDEINJ.0.9%)_(0.18g/20mL),(주)휴온스
645100663,대한생리식염주사액(염화나트륨)_(0.18g/20mL/앰플(PP)),대한약품공업(주)
650500403,제일생리식염주사액_(0.18g/20mL/앰플(PP)),(주)제일제약
644902691,중외생리식염주사액(수출명: 0.9% Sodium Chloride Inj.)_(0.18g/20mL),제이더블유중외제약(주)
645100621,대한멸균생리식염수(생리식염주사액)_(0.45g/50mL/병),대한약품공업(주)
645100622,대한멸균생리식염수(생리식염주사액)_(0.45g/50mL/백),대한약품공업(주)
645100623,대한멸균생리식염수(생리식염주사액)_(0.45g/50mL/병(PP)),대한약품공업(주)
678900691,중외엔에스주사액(염화나트륨)_(0.45g/50mL/백),제이더블유생명과학(주)
678900692,중외엔에스주사액(염화나트륨)_(0.45g/50mL/병(PP)),제이더블유생명과학(주)
640001061,이노엔0.9%생리식염주사액_(0.45g/50mL),에이치케이이노엔(주)
659902021,팜비오생리식염주사액(염화나트륨)_(0.45g/50mL),(주)한국팜비오
678900701,중외엔에스주사액(염화나트륨)_(0.9g/100mL/백),제이더블유생명과학(주)
678900702,중외엔에스주사액(염화나트륨)_(0.9g/100mL/병(PP)),제이더블유생명과학(주)
645100561,대한멸균생리식염수(생리식염주사액)_(0.9g/100mL/병),대한약품공업(주)
645100562,대한멸균생리식염수(생리식염주사액)_(0.9g/100mL/백),대한약품공업(주)
645100563,대한멸균생리식염수(생리식염주사액)_(0.9g/100mL/병(PP)),대한약품공업(주)
640001071,이노엔0.9%생리식염주사액_(0.9g/100mL),에이치케이이노엔(주)
672900081,생리식염키트주사_(0.9g/100mL),(주)유케이케미팜
659902011,팜비오생리식염주사액(염화나트륨)_(0.9g/100mL),(주)한국팜비오
645100591,대한멸균생리식염수(생리식염주사액)_(1.35g/150mL/병),대한약품공업(주)
678900721,중외엔에스주사액(염화나트륨)_(4.5g/500mL),제이더블유생명과학(주)
645100571,대한멸균생리식염수(생리식염주사액)_(4.5g/500mL/병),대한약품공업(주)
645100572,대한멸균생리식염수(생리식염주사액)_(4.5g/500mL/백),대한약품공업(주)
640001081,이노엔0.9%생리식염주사액_(4.5g/500mL),에이치케이이노엔(주)
645100581,대한멸균생리식염수(생리식염주사액)_(9g/1000mL/병),대한약품공업(주)
645100582,대한멸균생리식염수(생리식염주사액)_(9g/1000mL/백),대한약품공업(주)
678900231,중외엔에스주사액(염화나트륨)_(9g/1000mL),제이더블유생명과학(주)
640001091,이노엔0.9%생리식염주사액_(9g/1000mL),에이치케이이노엔(주)
678900731,중외엔에스주사액(염화나트륨)_(27g/3000mL),제이더블유생명과학(주)
645100601,대한멸균생리식염수(생리식염주사액)_(27g/3000mL),대한약품공업(주)
640001711,이노엔생리식염관주액_(27g/3000mL),에이치케이이노엔(주)
645100611,대한멸균생리식염수(생리식염주사액)_(1.8g/200mL/병),대한약품공업(주)
678900791,중외엔에스주사액(염화나트륨)_(2.25g/250mL),제이더블유생명과학(주)
645103821,대한멸균생리식염수(생리식염주사액)_(2.25g/250mL/백),대한약품공업(주)
640006031,이노엔0.9%생리식염주사액_(2.25g/250mL),에이치케이이노엔(주)
645102783,대한생리식염주사액(염화나트륨)_(0.27g/30mL/병(PP)),대한약품공업(주)
640007771,이노엔0.9%생리식염주사액_(0.54g/60mL),에이치케이이노엔(주)
645100142,대한10%포도당가생리식염액_(1000mL/백),대한약품공업(주)
645102682,하푸솔주사_(1000mL/백),대한약품공업(주)
645100832,대한염화나트륨포도당주사액(1-2)_(500mL/백),대한약품공업(주)
640002310,이노엔염화나트륨-포도당(1:2)주사액_(500mL),에이치케이이노엔(주)
644901481,에스.디1-2주_(500mL/백),제이더블유중외제약(주)
644901501,에스.디1-3주_(500mL/백),제이더블유중외제약(주)
640002320,이노엔염화나트륨-포도당(1:3)주사액_(500mL),에이치케이이노엔(주)
645100852,대한염화나트륨포도당주사액(1-3)_(500mL/백),대한약품공업(주)
644901522,에스.디1-4주_(500mL/백),제이더블유중외제약(주)
640002330,이노엔염화나트륨-포도당(1:4)주사액_(500mL),에이치케이이노엔(주)
645100822,대한염화나트륨포도당주사액(1:4)_(500mL/백),대한약품공업(주)
644901530,에스.디1-4주_(1000mL),제이더블유중외제약(주)
640002340,이노엔염화나트륨-포도당(1:4)주사액_(1000mL),에이치케이이노엔(주)
645100812,대한염화나트륨포도당주사액(1:4)_(1000mL/백),대한약품공업(주)
644902212,중외5%포도당생리식염액(수출명:5%DextroseinnormalsalineInj.)_(500mL/백),제이더블유중외제약(주)
640001340,이노엔5%포도당생리식염주사액_(500mL),에이치케이이노엔(주)
645100242,대한5%포도당가생리식염액_(500mL/백),대한약품공업(주)
644902202,중외5%포도당가0.45%염화나트륨주_(1000mL/백),제이더블유중외제약(주)
644902220,중외5%포도당생리식염액(수출명:5%DextroseinnormalsalineInj.)_(1000mL),제이더블유중외제약(주)
645100252,대한5%포도당가생리식염액_(1000mL/백),대한약품공업(주)
640001350,이노엔5%포도당생리식염주사액_(1000mL),에이치케이이노엔(주)
644901851,중외10%포도당가0.45%염화나트륨주_(1000mL/백),제이더블유중외제약(주)
678900040,10%포도당가엔에이.케이주2_(1000mL),제이더블유생명과학(주)
678900030,10%포도당가엔에이.케이주1_(1000mL),제이더블유생명과학(주)
644900061,5%포도당가엔에이.케이주2_(1000mL/백),제이더블유중외제약(주)
640001300,이노엔5%포도당나트륨칼륨주2_(1000mL),에이치케이이노엔(주)
645100272,대한5%포도당가칼륨나트륨주2호_(1000mL/백),대한약품공업(주)
644900051,5%포도당가엔에이.케이주1_(1000mL/백),제이더블유중외제약(주)
640001290,이노엔5%포도당나트륨칼륨주1_(1000mL),에이치케이이노엔(주)
645100282,대한5%포도당가칼륨나트륨주3호_(500mL/백),대한약품공업(주)
640001320,이노엔5%포도당나트륨칼륨주3_(500mL),에이치케이이노엔(주)
644914191,5%포도당가엔에이.케이주2_(500mL),제이더블유중외제약(주)
645104351,대한5%포도당가칼륨나트륨주2호_(500mL),대한약품공업(주)
640007051,이노엔5%포도당나트륨칼륨주2_(500mL),에이치케이이노엔(주)
644900350,게라토스주_(500mL/백),제이더블유중외제약(주)
644903311,중외원투쓰리주사액_(500mL/백),제이더블유중외제약(주)
678900410,플라주오피주_(500mL),제이더블유생명과학(주)
645104521,대한플라스콘주_(500mL),대한약품공업(주)
640002601,플라스마솔루션에이주_(500mL),에이치케이이노엔(주)
640002610,플라스마솔루션에이주_(1000mL),에이치케이이노엔(주)
078200110,플라스마라이트148주_(1000mL),주식회사박스터코리아
645100120,대한플라스콘주_(1000mL),대한약품공업(주)
678900420,플라주오피주_(1000mL),제이더블유생명과학(주)
645100892,대한젖산나트륨염화나트륨포도당주사액(1-2-3)_(500mL/백),대한약품공업(주)
640001570,이노엔디에스엘1:2:3주사액_(500mL),에이치케이이노엔(주)
645102662,하트만액_(500mL/백),대한약품공업(주)
640002670,이노엔하트만액_(500mL),에이치케이이노엔(주)
644904482,하트만용액_(500mL/백),제이더블유중외제약(주)
645102672,하트만액_(1000mL/백),대한약품공업(주)
644904491,하트만용액_(1000mL/백),제이더블유중외제약(주)
640002680,이노엔하트만액_(1000mL),에이치케이이노엔(주)
644911931,하트만덱스액_(500mL/백),제이더블유중외제약(주)
640002640,이노엔하트만-디액_(500mL),에이치케이이노엔(주)
645101062,대한하트만덱스주사액_(500mL/백),대한약품공업(주)
644904471,하트만덱스액_(1000mL/백),제이더블유중외제약(주)
645101072,대한하트만덱스주사액_(1000mL/백),대한약품공업(주)
640002650,이노엔하트만-디액_(1000mL),에이치케이이노엔(주)
645102402,파티마솔주_(500mL/백),대한약품공업(주)
644913480,엔에이.케이주20_(1000mL),제이더블유중외제약(주)
678900860,엔에이.케이주200_(100mL),제이더블유생명과학(주)
678900020,0.9%엔에이시엘.케이40주_(1000mL),제이더블유생명과학(주)
654400501,"노보세븐알티주(활성형 엡타코그알파, 유전자재조합 혈액응고인자 VIIa)_(100KI.U)",노보노디스크제약(주)
654400491,"노보세븐알티주(활성형 엡타코그알파, 유전자재조합 혈액응고인자 VIIa)_(50KI.U)",노보노디스크제약(주)
654400511,"노보세븐알티주(활성형 엡타코그알파, 유전자재조합 혈액응고인자 VIIa)_(250KI.U)",노보노디스크제약(주)
645300751,보트로파제주사(헤모코아귤라제)_(1KU/1mL),한림제약(주)
645300761,보트로파제주사(헤모코아귤라제)_(2KU/2mL),한림제약(주)
650500951,트렌자민주500밀리그람(트라넥삼산)_(0.5g/5mL),(주)제일제약
648502361,신풍트라넥삼산주사500밀리그램_(0.5g/5mL),신풍제약(주)
650500941,트렌자민주250밀리그람(트라넥삼산)_(0.25g/5mL),(주)제일제약
653501561,프락스바인드주사제(이다루시주맙)_(2.5g/50mL),한국베링거인겔하임(주)
648901171,프라그민주10000IU/ml(달테파린나트륨)_(10KI.U/1mL),한국화이자제약(주)
648901162,프라그민주0.2밀리리터(달테파린나트륨)_(2.5KI.U/0.2mL),한국화이자제약(주)
648901192,프라그민주4밀리리터(달테파린나트륨)_(10KI.U/4mL),한국화이자제약(주)
648901182,프라그민주25000IU/ml(달테파린나트륨)_(7.5KI.U/0.3mL),한국화이자제약(주)
648901802,프라그민주25000IU/ml(달테파린나트륨)_(10KI.U/0.4mL),한국화이자제약(주)
648202091,크녹산주(에녹사파린나트륨)_(20mg/0.2mL),(주)유영제약
652000461,크렉산주(에녹사파린나트륨)_(20mg/0.2mL),(주)사노피-아벤티스코리아
648203701,크녹산주(에녹사파린나트륨)_(30mg/0.3mL),(주)유영제약
648202101,크녹산주(에녹사파린나트륨)_(40mg/0.4mL),(주)유영제약
652000471,크렉산주(에녹사파린나트륨)_(40mg/0.4mL),(주)사노피-아벤티스코리아
648202111,크녹산주(에녹사파린나트륨)_(60mg/0.6mL),(주)유영제약
652000481,크렉산주(에녹사파린나트륨)_(60mg/0.6mL),(주)사노피-아벤티스코리아
648201721,크녹산주(에녹사파린나트륨)_(80mg/0.8mL),(주)유영제약
652000491,크렉산주(에녹사파린나트륨)_(80mg/0.8mL),(주)사노피-아벤티스코리아
670608601,휴리온스주150IU/mL(헤파린나트륨)_(3KI.U/20mL),(주)휴온스
654802151,비엠헤파린나트륨주사20000단위_(20KI.U/20mL),(주)한국비엠아이
644903601,중외헤파린나트륨주사액1000아이유_(20KI.U/20mL),제이더블유중외제약(주)
693201691,케이헤파린주20000단위(헤파린나트륨)_(20KI.U/20mL),(주)킵스바이오파마
670602341,"파인주사1,000IU/mL(헤파린나트륨)_(20KI.U/20mL)",(주)휴온스
670607571,"파인주사1,000IU/mL(헤파린나트륨)_(5KI.U/5mL)",(주)휴온스
644914451,중외헤파린나트륨주사액1000아이유_(5KI.U/5mL),제이더블유중외제약(주)
670608611,휴리온스주200IU/mL(헤파린나트륨)_(4KI.U/20mL),(주)휴온스
670608621,휴리온스주250IU/mL(헤파린나트륨)_(5KI.U/20mL),(주)휴온스
654802091,비엠헤파린나트륨주사25000단위_(25KI.U/5mL),(주)한국비엠아이
644903621,중외헤파린주_(25KI.U/5mL),제이더블유중외제약(주)
645302871,한림헤파린나트륨주_(25KI.U/5mL),한림제약(주)
643600851,녹십자헤파린나트륨주사액_(25KI.U/5mL),(주)녹십자
670602351,"파인주사5,000IU/mL(헤파린나트륨)_(25KI.U/5mL)",(주)휴온스
652105371,후락시파린주사2850IU(프리필드)(나드로파린칼슘)_(2.85KI.U/0.3mL),(주)한독
652105391,후락시파린주사5700IU(프리필드)(나드로파린칼슘)_(5.7KI.U/0.6mL),(주)한독
050700020,보인에이.씨.디.에이액,태창산업(주)
652105361,아릭스트라주(폰다파리눅스나트륨)_(2.5mg/0.5mL),(주)한독
655402981,자이버주2500IUAntiXa/0.2mL(베미파린나트륨)_(25mg/0.2mL),일성아이에스(주)
655402991,자이버주3500IUAntiXa/0.2mL(베미파린나트륨)_(35mg/0.2mL),일성아이에스(주)
652105531,데피텔리오주200밀리그램(데피브로타이드)_(0.2g/2.5mL),(주)한독
642501541,류코스팀주사액75마이크로그램(필그라스팀(유전자재조합))_(75μg/0.3mL),동아에스티(주)
666300111,그라신프리필드시린지주(필그라스팀)_(75μg/0.3mL),한국쿄와기린(주)
642501521,류코스팀주사액150마이크로그램(필그라스팀(유전자재조합))_(0.15mg/0.6mL),동아에스티(주)
666300121,그라신프리필드시린지주(필그라스팀)_(0.15mg/0.6mL),한국쿄와기린(주)
642501531,류코스팀주사액300마이크로그램(필그라스팀(유전자재조합))_(0.3mg/1.2mL),동아에스티(주)
642507081,류코스팀주사액프리필드시린지(필그라스팀(유전자재조합))_(0.15mg/0.5mL),동아에스티(주)
642507091,류코스팀주사액프리필드시린지(필그라스팀(유전자재조합))_(0.3mg/1mL),동아에스티(주)
642507071,류코스팀주사액프리필드시린지(필그라스팀(유전자재조합))_(75μg/0.25mL),동아에스티(주)
666300101,그라신300프리필드시린지주(필그라스팀)_(0.3mg/0.7mL),한국쿄와기린(주)
644902381,뉴트로진주100마이크로그램(레노그라스팀)(유전자재조합)_(0.1mg/1병),제이더블유중외제약(주)
644902361,뉴트로진주250마이크로그램(레노그라스팀)(유전자재조합)_(0.25mg/1병),제이더블유중외제약(주)
644902371,뉴트로진주50마이크로그램(레노그라스팀)(유전자재조합)_(50μg/1병),제이더블유중외제약(주)
667200121,싸이쎄그프리필드시린지주6mg/0.6mL(페그필그라스팀)_(6mg/0.6mL),싸이젠코리아(주)
666300291,뉴라스타프리필드시린지주(페그필그라스팀)_(6mg/0.6mL),한국쿄와기린(주)
642507111,듀라스틴주사액프리필드시린지(트리페그필그라스팀)_(6mg/0.6mL),동아에스티(주)
643605061,뉴라펙프리필드시린지주(페그테오그라스팀)_(6mg/0.6mL),(주)녹십자
626900571,롱퀵스프리필드주(리페그필그라스팀)_(6mg/1관),(주)한독테바
272201361,,
644904253,포스텐주(인산이수소칼륨)_(2.722g/20mL/앰플(PP)),제이더블유중외제약(주)
645302983,한림프로타민황산염주사액_(50mg/5mL),한림제약(주)
650900300,볼루벤주(VoluvenInj.)_(500mL),프레지니우스카비코리아(주)
644900714,라시크롤주_(20mL/앰플(PP)),제이더블유중외제약(주)
696300671,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(250I.U/1병)",한국다케다제약(주)
696300672,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(500I.U/1병)",한국다케다제약(주)
696300673,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(1KI.U/1병)",한국다케다제약(주)
696300674,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(1.5KI.U/1병)",한국다케다제약(주)
648902161,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(250I.U)",한국화이자제약(주)
648902162,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(500I.U)",한국화이자제약(주)
648902163,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(1000I.U)",한국화이자제약(주)
648902164,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(2000I.U)",한국화이자제약(주)
648902165,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(3000I.U)",한국화이자제약(주)
648902821,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(250I.U)",한국화이자제약(주)
648902822,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(500I.U)",한국화이자제약(주)
648902823,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(1000I.U)",한국화이자제약(주)
648902824,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(2000I.U)",한국화이자제약(주)
648902825,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(3000I.U)",한국화이자제약(주)
644904680,후루트만주_(2mL),제이더블유중외제약(주)
643604601,"그린진에프주500단위(베록토코그알파)(혈액응고인자VIII,유전자재조합)(수출명:그린진에프주500아이유)_(500I.U)",(주)녹십자
643604871,"그린진에프주1000단위(베록토코그알파)(혈액응고인자VIII,유전자재조합)_(1000I.U)",(주)녹십자
643605221,"그린진에프주250단위(베록토코그알파)(혈액응고인자VIII,유전자재조합)_(250I.U/250I.U)",(주)녹십자
644915151,모빌리아주(플레릭사포르)_(24mg/1.2mL),제이더블유중외제약(주)
652001341,모조빌주(플레릭사포르)_(24mg/1.2mL),(주)사노피-아벤티스코리아
650901710,볼루라이트주6%_(500mL),프레지니우스카비코리아(주)
666300272,로미플레이트주250마이크로그램(로미플로스팀)_(0.375mg/1병),한국쿄와기린(주)
696300591,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(250I.U/1병)",한국다케다제약(주)
696300592,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(500I.U/1병)",한국다케다제약(주)
696300593,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(1KI.U/1병)",한국다케다제약(주)
696300594,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(2KI.U/1병)",한국다케다제약(주)
696300595,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(3KI.U/1병)",한국다케다제약(주)
652001111,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc), 에프트레노나코그-알파(유전자재조합)]_(250I.U/1병)",(주)사노피-아벤티스코리아
652001121,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc), 에프트레노나코그-알파(유전자재조합)]_(500I.U/1병)",(주)사노피-아벤티스코리아
652001131,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc), 에프트레노나코그-알파(유전자재조합)]_(1KI.U/1병)",(주)사노피-아벤티스코리아
652001141,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc), 에프트레노나코그-알파(유전자재조합)]_(2KI.U/1병)",(주)사노피-아벤티스코리아
652001151,"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc), 에프트레노나코그-알파(유전자재조합)]_(3KI.U/1병)",(주)사노피-아벤티스코리아
652001161,"엘록테이트주[에프모록토코그알파(혈액응고인자VIII-Fc융합단백, 유전자재조합)]_(250I.U/1병)",(주)사노피-아벤티스코리아
652001171,"엘록테이트주[에프모록토코그알파(혈액응고인자VIII-Fc융합단백, 유전자재조합)]_(500I.U/1병)",(주)사노피-아벤티스코리아
