제품코드,ATC코드,ATC코드 명칭
698504200,J01CR02,amoxicillin and beta-lactamase inhibitor
644302510,J01CR02,amoxicillin and beta-lactamase inhibitor
643501660,J01CR02,amoxicillin and beta-lactamase inhibitor
648503340,J01CR02,amoxicillin and beta-lactamase inhibitor
677100460,J01CR02,amoxicillin and beta-lactamase inhibitor
645701080,J01CR02,amoxicillin and beta-lactamase inhibitor
645701090,J01CR02,amoxicillin and beta-lactamase inhibitor
648503430,J01CR02,amoxicillin and beta-lactamase inhibitor
658600550,J01CR02,amoxicillin and beta-lactamase inhibitor
645600610,J01CR02,amoxicillin and beta-lactamase inhibitor
645200470,J01CR02,amoxicillin and beta-lactamase inhibitor
649601240,J01CR02,amoxicillin and beta-lactamase inhibitor
694000340,J01CR02,amoxicillin and beta-lactamase inhibitor
662501140,J01CR02,amoxicillin and beta-lactamase inhibitor
652901130,J01CR02,amoxicillin and beta-lactamase inhibitor
669802360,J01CR02,amoxicillin and beta-lactamase inhibitor
664900430,J01CR02,amoxicillin and beta-lactamase inhibitor
645102200,J01CR02,amoxicillin and beta-lactamase inhibitor
650200660,J01CR02,amoxicillin and beta-lactamase inhibitor
656000470,J01CR02,amoxicillin and beta-lactamase inhibitor
670102210,J01CR02,amoxicillin and beta-lactamase inhibitor
665501760,J01CR02,amoxicillin and beta-lactamase inhibitor
651501000,J01CR02,amoxicillin and beta-lactamase inhibitor
669902510,J01CR02,amoxicillin and beta-lactamase inhibitor
644001210,J01CR02,amoxicillin and beta-lactamase inhibitor
649402140,J01CR02,amoxicillin and beta-lactamase inhibitor
640902760,J01CR02,amoxicillin and beta-lactamase inhibitor
649102540,J01CR02,amoxicillin and beta-lactamase inhibitor
663602310,J01CR02,amoxicillin and beta-lactamase inhibitor
58200500,J01CR02,amoxicillin and beta-lactamase inhibitor
693202190,J01CR02,amoxicillin and beta-lactamase inhibitor
58800640,J01CR02,amoxicillin and beta-lactamase inhibitor
60500470,J01CR02,amoxicillin and beta-lactamase inhibitor
652601000,J01CR02,amoxicillin and beta-lactamase inhibitor
641900580,J01CR02,amoxicillin and beta-lactamase inhibitor
659700020,A07AA11,rifaximin
642900792,J01DD17,cefcapene
642902580,J01DD17,cefcapene
650203710,J01DD17,cefcapene
642902570,J01DD17,cefcapene
648103080,J01DD17,cefcapene
643301840,J01CA01,ampicillin
643301830,J01CA01,ampicillin
641907561,J01FA09,clarithromycin
644101431,J01FA09,clarithromycin
642100871,J01FA09,clarithromycin
641805291,J01FA09,clarithromycin
694000711,J01FA09,clarithromycin
651200281,J01FA09,clarithromycin
665000281,J01FA09,clarithromycin
670500634,J01FA09,clarithromycin
645203921,J01FA09,clarithromycin
650203801,J01FA09,clarithromycin
642905351,J01FA09,clarithromycin
629700151,J01FA09,clarithromycin
655403571,J01FA09,clarithromycin
670303651,J01FA09,clarithromycin
642801362,J01FA09,clarithromycin
646801251,J01FA09,clarithromycin
670103821,J01FA09,clarithromycin
643103571,J01FA09,clarithromycin
698502221,J01FA09,clarithromycin
669804341,J01FA09,clarithromycin
652903591,J01FA09,clarithromycin
649604411,J01FA09,clarithromycin
649103001,J01FA09,clarithromycin
642403793,J01FA09,clarithromycin
653403081,J01FA09,clarithromycin
643304251,J01FA09,clarithromycin
698003511,J01FA09,clarithromycin
651602281,J01FA09,clarithromycin
645405181,J01FA09,clarithromycin
669907281,J01FA09,clarithromycin
657806341,J01FA09,clarithromycin
694205181,J01FA09,clarithromycin
57700041,J01FA09,clarithromycin
57600021,J01FA09,clarithromycin
650303941,J01FA09,clarithromycin
644200532,J01FA09,clarithromycin
645701401,J01FA09,clarithromycin
643502671,J01FA09,clarithromycin
671803031,J01FA09,clarithromycin
670500643,J01FA09,clarithromycin
650203811,J01FA09,clarithromycin
655403541,J01FA09,clarithromycin
670301691,J01FA09,clarithromycin
646801261,J01FA09,clarithromycin
643201271,J01FA09,clarithromycin
645405171,J01FA09,clarithromycin
669907291,J01FA09,clarithromycin
57600031,J01FA09,clarithromycin
650303951,J01FA09,clarithromycin
649104741,J01FA09,clarithromycin
641907571,J01FA09,clarithromycin
670104651,J01FA09,clarithromycin
645701462,J01FA09,clarithromycin
644200542,J01FA09,clarithromycin
671803041,J01FA09,clarithromycin
653805850,J01FA09,clarithromycin
658601540,J01FA09,clarithromycin
648503590,J01FA09,clarithromycin
648601660,J01FA09,clarithromycin
658201500,J01FA09,clarithromycin
643201280,J01FA09,clarithromycin
642900970,J01FA09,clarithromycin
641704760,J01FA09,clarithromycin
643103590,J01FA09,clarithromycin
650303750,J01FA09,clarithromycin
655403620,J01FA09,clarithromycin
670501530,J01FA09,clarithromycin
657202390,J01FA09,clarithromycin
645300470,J01FA09,clarithromycin
650204030,J01FA09,clarithromycin
678601290,J01FA09,clarithromycin
645905610,J01FA09,clarithromycin
651200290,J01FA09,clarithromycin
665000300,J01FA09,clarithromycin
657805240,J01FA09,clarithromycin
661604600,J01FA09,clarithromycin
649404570,J01FA09,clarithromycin
661904090,J01FA09,clarithromycin
629700410,J01FA09,clarithromycin
643702030,J01FA09,clarithromycin
670303630,J01FA09,clarithromycin
663605420,J01FA09,clarithromycin
652604010,J01FA09,clarithromycin
696601040,J01FA09,clarithromycin
646004150,J01FA09,clarithromycin
651601750,J01FA09,clarithromycin
674400740,J01FA09,clarithromycin
628900380,J01FA09,clarithromycin
662503240,J01FA09,clarithromycin
646802590,J01FA09,clarithromycin
621800510,J01FA09,clarithromycin
644603080,J01FA09,clarithromycin
669501620,J01FA09,clarithromycin
651503440,J01FA09,clarithromycin
652903530,J01FA09,clarithromycin
640902420,J01FA09,clarithromycin
693201080,J01FA09,clarithromycin
649604350,J01FA09,clarithromycin
628800040,J01FA09,clarithromycin
642403710,J01FA09,clarithromycin
625200420,J01FA09,clarithromycin
654302870,J01FA09,clarithromycin
653403110,J01FA09,clarithromycin
649001530,J01FA09,clarithromycin
622802700,J01FA09,clarithromycin
670401420,J01FA09,clarithromycin
694204920,J01FA09,clarithromycin
660703070,J01FA09,clarithromycin
656004580,J01FA09,clarithromycin
693900940,J01FA09,clarithromycin
645405150,J01FA09,clarithromycin
647205010,J01FA09,clarithromycin
654005140,J01FA09,clarithromycin
671705720,J01FA09,clarithromycin
642307640,J01FA09,clarithromycin
58200010,J01FA09,clarithromycin
658106820,J01FA09,clarithromycin
57700320,J01FA09,clarithromycin
52401530,J01FA09,clarithromycin
57000520,J01FA09,clarithromycin
57600410,J01FA09,clarithromycin
59000280,J01FA09,clarithromycin
625501210,J01FA09,clarithromycin
59600010,J01FA09,clarithromycin
55102280,J01FA09,clarithromycin
54801190,J01FA09,clarithromycin
60500260,J01FA09,clarithromycin
73000610,J01FA09,clarithromycin
642100880,J01FA09,clarithromycin
644200570,J01FA09,clarithromycin
641903630,J01FA09,clarithromycin
643502690,J01FA09,clarithromycin
644100180,J01FA09,clarithromycin
645201650,J01FA09,clarithromycin
642801370,J01FA09,clarithromycin
694000450,J01FA09,clarithromycin
649802940,J01FA09,clarithromycin
657303290,J01FA09,clarithromycin
645701470,J01FA09,clarithromycin
644304130,J01FA09,clarithromycin
698502320,J01FA09,clarithromycin
669804360,J01FA09,clarithromycin
669906310,J01FA09,clarithromycin
649102310,J01FA09,clarithromycin
671803050,J01FA09,clarithromycin
698000800,J01FA09,clarithromycin
670606350,J01FA09,clarithromycin
648102230,J01FA09,clarithromycin
649504700,J01FA09,clarithromycin
643304270,J01FA09,clarithromycin
647303930,J01FA09,clarithromycin
653805840,J01FA09,clarithromycin
641704750,J01FA09,clarithromycin
629700310,J01FA09,clarithromycin
664900560,J01FA09,clarithromycin
657307140,J01FA09,clarithromycin
665507590,J01FA09,clarithromycin
657202650,J01FA09,clarithromycin
655403610,J01FA09,clarithromycin
650101150,J01FA09,clarithromycin
651601760,J01FA09,clarithromycin
645304930,J01FA09,clarithromycin
650204040,J01FA09,clarithromycin
661904300,J01FA09,clarithromycin
643703920,J01FA09,clarithromycin
652604270,J01FA09,clarithromycin
648603160,J01FA09,clarithromycin
644603060,J01FA09,clarithromycin
669501640,J01FA09,clarithromycin
670401490,J01FA09,clarithromycin
693902530,J01FA09,clarithromycin
645405160,J01FA09,clarithromycin
658603590,J01FA09,clarithromycin
621803320,J01FA09,clarithromycin
670501480,J01FA09,clarithromycin
642307590,J01FA09,clarithromycin
694205710,J01FA09,clarithromycin
622804000,J01FA09,clarithromycin
52401540,J01FA09,clarithromycin
698400420,J01FA09,clarithromycin
652904450,J01FA09,clarithromycin
663601900,J01FA09,clarithromycin
54801180,J01FA09,clarithromycin
670304730,J01FA09,clarithromycin
73000700,J01FA09,clarithromycin
649802950,J01FA09,clarithromycin
641903640,J01FA09,clarithromycin
644200580,J01FA09,clarithromycin
642801380,J01FA09,clarithromycin
643502700,J01FA09,clarithromycin
671805600,J01FA09,clarithromycin
645208590,J01FA09,clarithromycin
694000460,J01FA09,clarithromycin
644304140,J01FA09,clarithromycin
649102450,J01FA09,clarithromycin
670606410,J01FA09,clarithromycin
643306680,J01FA09,clarithromycin
669906850,J01FA09,clarithromycin
647303920,J01FA09,clarithromycin
644200550,J01FA09,clarithromycin
647802750,J01FF01,clindamycin
652000170,J01RA04,spiramycin and metronidazole
645301500,A07EC01,sulfasalazine
643900680,J01EE01,sulfamethoxazole and trimethoprim
642100440,J04AK02,ethambutol
643303720,J04AK02,ethambutol
642101930,J04AC01,isoniazid
669800470,J04AD01,protionamide
642102000,J04AK01,pyrazinamide
642102010,J04AK01,pyrazinamide
653102850,J04AM02,rifampicin and isoniazid
646901890,J04AK05,bedaquiline
649900400,J04AK06,delamanid
73400150,J04AK08,pretomanid
644801990,J04BA02,dapsone
650301142,J05AB01,aciclovir
650301143,J05AB01,aciclovir
658200680,J05AB01,aciclovir
645901350,J05AB01,aciclovir
645700660,J05AB01,aciclovir
652901150,J05AB01,aciclovir
648101520,J05AB01,aciclovir
657800830,J05AB01,aciclovir
651502120,J05AB01,aciclovir
651200850,J05AB01,aciclovir
670100960,J05AB01,aciclovir
644701100,J05AB01,aciclovir
647201000,J05AB01,aciclovir
644303590,J05AB01,aciclovir
663602640,J05AB01,aciclovir
661901130,J05AB01,aciclovir
653801340,J05AB01,aciclovir
643700570,J05AB01,aciclovir
642800670,J05AB01,aciclovir
645204460,J05AB01,aciclovir
671800550,J05AB01,aciclovir
643501110,J05AB01,aciclovir
671700720,J05AB01,aciclovir
652603790,J05AB01,aciclovir
658600560,J05AB01,aciclovir
669802490,J05AB01,aciclovir
622803660,J05AB01,aciclovir
678600910,J05AB01,aciclovir
645604250,J05AB01,aciclovir
628800690,J05AB01,aciclovir
649102920,J05AB01,aciclovir
670401320,J05AB01,aciclovir
656702000,J05AB01,aciclovir
669502370,J05AB01,aciclovir
52400830,J05AB01,aciclovir
57000420,J05AB01,aciclovir
628901610,J05AB01,aciclovir
629701940,J05AB01,aciclovir
54801060,J05AB01,aciclovir
59000810,J05AB01,aciclovir
60500220,J05AB01,aciclovir
694003630,J05AB01,aciclovir
73000990,J05AB01,aciclovir
648101530,J05AB01,aciclovir
644303610,J05AB01,aciclovir
650301270,J05AB01,aciclovir
641606650,J05AB01,aciclovir
654300960,J01MA02,ciprofloxacin
647803930,J01MA02,ciprofloxacin
651201180,J01MA02,ciprofloxacin
645602070,J01MA02,ciprofloxacin
658200640,J01MA02,ciprofloxacin
642301630,J01MA02,ciprofloxacin
648601820,J01MA02,ciprofloxacin
654700380,J01MA02,ciprofloxacin
678600890,J01MA02,ciprofloxacin
656001060,J01MA02,ciprofloxacin
652601290,J01MA02,ciprofloxacin
644700940,J01MA02,ciprofloxacin
694000300,J01MA02,ciprofloxacin
693900960,J01MA02,ciprofloxacin
671700650,J01MA02,ciprofloxacin
696600300,J01MA02,ciprofloxacin
644802330,J01MA02,ciprofloxacin
657306750,J01MA02,ciprofloxacin
642702110,J01MA02,ciprofloxacin
658603020,J01MA02,ciprofloxacin
693201640,J01MA02,ciprofloxacin
629700820,J01MA02,ciprofloxacin
649102400,J01MA02,ciprofloxacin
646201140,J01MA02,ciprofloxacin
640903210,J01MA02,ciprofloxacin
650300880,J01MA02,ciprofloxacin
679801410,J01MA02,ciprofloxacin
665000470,J01MA02,ciprofloxacin
680500560,J01MA02,ciprofloxacin
656700970,J01MA02,ciprofloxacin
657805000,J01MA02,ciprofloxacin
669902830,J01MA02,ciprofloxacin
661901880,J01MA02,ciprofloxacin
628900970,J01MA02,ciprofloxacin
670104220,J01MA02,ciprofloxacin
669502320,J01MA02,ciprofloxacin
645209690,J01MA02,ciprofloxacin
662504120,J01MA02,ciprofloxacin
55100970,J01MA02,ciprofloxacin
689000520,J01MA02,ciprofloxacin
694205700,J01MA02,ciprofloxacin
53300890,J01MA02,ciprofloxacin
661605130,J01MA02,ciprofloxacin
673400140,J01MA02,ciprofloxacin
57000410,J01MA02,ciprofloxacin
59000710,J01MA02,ciprofloxacin
60500050,J01MA02,ciprofloxacin
653405430,J01MA02,ciprofloxacin
642900900,J01MA02,ciprofloxacin
640000660,J01MA02,ciprofloxacin
641106100,J01MA02,ciprofloxacin
653003190,J01MA02,ciprofloxacin
641601750,J01MA02,ciprofloxacin
648503260,J01MA02,ciprofloxacin
643702190,J01MA02,ciprofloxacin
657500460,J01MA02,ciprofloxacin
669800690,J01MA02,ciprofloxacin
644301980,J01MA02,ciprofloxacin
647200950,J01MA02,ciprofloxacin
643100260,J01MA02,ciprofloxacin
663600410,J01MA02,ciprofloxacin
653801430,J01MA02,ciprofloxacin
651500850,J01MA02,ciprofloxacin
643200590,J01MA02,ciprofloxacin
649503750,J01MA02,ciprofloxacin
670606950,J01MA02,ciprofloxacin
674400920,J01MA02,ciprofloxacin
694001020,J01MA02,ciprofloxacin
644301990,J01MA02,ciprofloxacin
642900910,J01MA02,ciprofloxacin
656700980,J01MA02,ciprofloxacin
640007620,J05AB09,famciclovir
669904110,J05AB09,famciclovir
621800950,J05AB09,famciclovir
644001870,J05AB09,famciclovir
648201920,J05AB09,famciclovir
694000530,J05AB09,famciclovir
641701960,J05AB09,famciclovir
655603310,J05AB09,famciclovir
642001030,J05AB09,famciclovir
654700990,J05AB09,famciclovir
645202670,J05AB09,famciclovir
646202140,J05AB09,famciclovir
649503490,J05AB09,famciclovir
642102550,J05AB09,famciclovir
641803160,J05AB09,famciclovir
649807250,J05AB09,famciclovir
643202740,J05AB09,famciclovir
625200280,J05AB09,famciclovir
654000690,J05AB09,famciclovir
696601090,J05AB09,famciclovir
679801420,J05AB09,famciclovir
649001180,J05AB09,famciclovir
640902500,J05AB09,famciclovir
650301550,J05AB09,famciclovir
628900040,J05AB09,famciclovir
693200980,J05AB09,famciclovir
643103960,J05AB09,famciclovir
669804600,J05AB09,famciclovir
664901180,J05AB09,famciclovir
698502930,J05AB09,famciclovir
671701660,J05AB09,famciclovir
658602810,J05AB09,famciclovir
622802200,J05AB09,famciclovir
628800400,J05AB09,famciclovir
647204100,J05AB09,famciclovir
653005820,J05AB09,famciclovir
674401280,J05AB09,famciclovir
648603370,J05AB09,famciclovir
670401460,J05AB09,famciclovir
651602180,J05AB09,famciclovir
665002430,J05AB09,famciclovir
645604980,J05AB09,famciclovir
642306590,J05AB09,famciclovir
690300770,J05AB09,famciclovir
678601330,J05AB09,famciclovir
644603980,J05AB09,famciclovir
658106670,J05AB09,famciclovir
623005640,J05AB09,famciclovir
671807010,J05AB09,famciclovir
647303870,J05AB09,famciclovir
648507910,J05AB09,famciclovir
673400110,J05AB09,famciclovir
57000380,J05AB09,famciclovir
58800050,J05AB09,famciclovir
669700390,J05AB09,famciclovir
651504080,J05AB09,famciclovir
650200280,J05AB09,famciclovir
54801040,J05AB09,famciclovir
59000930,J05AB09,famciclovir
59600370,J05AB09,famciclovir
655404430,J05AB09,famciclovir
73001330,J05AB09,famciclovir
644100830,J05AB09,famciclovir
658201590,J05AB09,famciclovir
645701220,J05AB09,famciclovir
642902400,J05AB09,famciclovir
698000910,J05AB09,famciclovir
642703000,J05AB09,famciclovir
645903160,J05AB09,famciclovir
643503230,J05AB09,famciclovir
643303860,J05AB09,famciclovir
662501780,J05AB09,famciclovir
657804940,J05AB09,famciclovir
652601450,J05AB09,famciclovir
641601030,J05AB09,famciclovir
649102330,J05AB09,famciclovir
644802490,J05AB09,famciclovir
644308480,J05AB09,famciclovir
646002400,J05AB09,famciclovir
656003770,J05AB09,famciclovir
649404540,J05AB09,famciclovir
652903640,J05AB09,famciclovir
649602470,J05AB09,famciclovir
693901910,J05AB09,famciclovir
654303050,J05AB09,famciclovir
660702690,J05AB09,famciclovir
654802130,J05AB09,famciclovir
663605320,J05AB09,famciclovir
642801510,J05AB09,famciclovir
648102240,J05AB09,famciclovir
670301890,J05AB09,famciclovir
657303590,J05AB09,famciclovir
653402950,J05AB09,famciclovir
670102030,J05AB09,famciclovir
651202020,J05AB09,famciclovir
60500120,J05AB09,famciclovir
628902070,J05AB09,famciclovir
644100840,J05AB09,famciclovir
642102560,J05AB09,famciclovir
648503930,J05AB09,famciclovir
650101560,J05AB09,famciclovir
660702160,J05AB09,famciclovir
640901430,J05AB09,famciclovir
647204240,J05AB09,famciclovir
646005770,J05AB09,famciclovir
642906220,J05AB09,famciclovir
643503240,J05AB09,famciclovir
654801370,J05AB09,famciclovir
643303870,J05AB09,famciclovir
670606280,J05AB09,famciclovir
656001630,J05AB09,famciclovir
648900181,J02AC01,fluconazole
693200520,J02AC01,fluconazole
648601850,J02AC01,fluconazole
654701030,J02AC01,fluconazole
653102830,J02AC01,fluconazole
653000260,J02AC01,fluconazole
649502820,J02AC01,fluconazole
648200130,J02AC01,fluconazole
645403850,J02AC01,fluconazole
679800610,J02AC01,fluconazole
690300540,J02AC01,fluconazole
669603690,J02AC01,fluconazole
642701100,J02AC01,fluconazole
642400220,J02AC01,fluconazole
674100760,J02AC01,fluconazole
670501690,J02AC01,fluconazole
657502530,J02AC01,fluconazole
653402720,J02AC01,fluconazole
669700060,J02AC01,fluconazole
621801570,J02AC01,fluconazole
643300530,J02AC01,fluconazole
640006490,J02AC01,fluconazole
698502370,J02AC01,fluconazole
649604220,J02AC01,fluconazole
645604150,J02AC01,fluconazole
657800230,J02AC01,fluconazole
641704730,J02AC01,fluconazole
625800190,J02AC01,fluconazole
698000930,J02AC01,fluconazole
648103250,J02AC01,fluconazole
651601770,J02AC01,fluconazole
665000330,J02AC01,fluconazole
661604540,J02AC01,fluconazole
629700620,J02AC01,fluconazole
694000720,J02AC01,fluconazole
650303200,J02AC01,fluconazole
658602890,J02AC01,fluconazole
644603110,J02AC01,fluconazole
647804150,J02AC01,fluconazole
674400540,J02AC01,fluconazole
625200350,J02AC01,fluconazole
670301260,J02AC01,fluconazole
642306370,J02AC01,fluconazole
684501020,J02AC01,fluconazole
661904120,J02AC01,fluconazole
641803340,J02AC01,fluconazole
628900030,J02AC01,fluconazole
643103750,J02AC01,fluconazole
683100790,J02AC01,fluconazole
658501800,J02AC01,fluconazole
660702560,J02AC01,fluconazole
645701310,J02AC01,fluconazole
628800090,J02AC01,fluconazole
694204580,J02AC01,fluconazole
53600390,J02AC01,fluconazole
52701110,J02AC01,fluconazole
645305620,J02AC01,fluconazole
679600930,J02AC01,fluconazole
689000410,J02AC01,fluconazole
53300390,J02AC01,fluconazole
54800170,J02AC01,fluconazole
643802860,J02AC01,fluconazole
55101110,J02AC01,fluconazole
658106430,J02AC01,fluconazole
58200030,J02AC01,fluconazole
649702300,J02AC01,fluconazole
623005540,J02AC01,fluconazole
57600360,J02AC01,fluconazole
52401580,J02AC01,fluconazole
59000140,J02AC01,fluconazole
57000570,J02AC01,fluconazole
673400250,J02AC01,fluconazole
59600330,J02AC01,fluconazole
73001350,J02AC01,fluconazole
622805210,J02AC01,fluconazole
641602570,J02AC01,fluconazole
648900200,J02AC01,fluconazole
658201600,J02AC01,fluconazole
643503980,J02AC01,fluconazole
655603210,J02AC01,fluconazole
641904200,J02AC01,fluconazole
647203600,J02AC01,fluconazole
644901700,J02AC01,fluconazole
652604550,J02AC01,fluconazole
642902460,J02AC01,fluconazole
642501430,J02AC01,fluconazole
664900650,J02AC01,fluconazole
665505150,J02AC01,fluconazole
662500670,J02AC01,fluconazole
645207410,J02AC01,fluconazole
650201550,J02AC01,fluconazole
644802510,J02AC01,fluconazole
648504400,J02AC01,fluconazole
643702720,J02AC01,fluconazole
640902590,J02AC01,fluconazole
663300780,J02AC01,fluconazole
652900180,J02AC01,fluconazole
654300340,J02AC01,fluconazole
643200230,J02AC01,fluconazole
649400270,J02AC01,fluconazole
657306180,J02AC01,fluconazole
646000400,J02AC01,fluconazole
656700660,J02AC01,fluconazole
646203120,J02AC01,fluconazole
651200320,J02AC01,fluconazole
670100370,J02AC01,fluconazole
653801760,J02AC01,fluconazole
647301380,J02AC01,fluconazole
669802300,J02AC01,fluconazole
671802870,J02AC01,fluconazole
654004300,J02AC01,fluconazole
645903100,J02AC01,fluconazole
669904220,J02AC01,fluconazole
651501730,J02AC01,fluconazole
644304710,J02AC01,fluconazole
656003490,J02AC01,fluconazole
642801590,J02AC01,fluconazole
671703800,J02AC01,fluconazole
644002010,J02AC01,fluconazole
670400390,J02AC01,fluconazole
649101410,J02AC01,fluconazole
693902230,J02AC01,fluconazole
60500070,J02AC01,fluconazole
649807530,J02AC01,fluconazole
678600300,J02AC01,fluconazole
642706170,J02AC01,fluconazole
661905220,J02AC01,fluconazole
690301020,J02AC01,fluconazole
646204230,J02AC01,fluconazole
57000950,J02AC01,fluconazole
657503650,J02AC01,fluconazole
73000840,J02AC01,fluconazole
655404480,J02AC01,fluconazole
640901260,J02AC01,fluconazole
648602970,J02AC01,fluconazole
649405110,J02AC01,fluconazole
652900190,J02AC01,fluconazole
669907890,J02AC01,fluconazole
645906310,J02AC01,fluconazole
698502060,J02AC01,fluconazole
642004260,J02AC01,fluconazole
693201050,J02AC01,fluconazole
669502070,J02AC01,fluconazole
649104360,J02AC01,fluconazole
670501590,J02AC01,fluconazole
642307710,J02AC01,fluconazole
662504230,J02AC01,fluconazole
57600220,J02AC01,fluconazole
622804110,J02AC01,fluconazole
59000120,J02AC01,fluconazole
54800700,J02AC01,fluconazole
649803490,J02AC01,fluconazole
641601050,J02AC01,fluconazole
648504170,J02AC01,fluconazole
650100060,J02AC01,fluconazole
641704740,J02AC01,fluconazole
646000390,J02AC01,fluconazole
694000840,J02AC01,fluconazole
696601020,J02AC01,fluconazole
647804170,J02AC01,fluconazole
658601870,J02AC01,fluconazole
653402770,J02AC01,fluconazole
642905240,J02AC01,fluconazole
644003630,J02AC01,fluconazole
645702731,J05AX05,inosine pranobex
643304081,J05AX05,inosine pranobex
670304601,J05AX05,inosine pranobex
670105051,J05AX05,inosine pranobex
670502291,J05AX05,inosine pranobex
643304090,J05AX05,inosine pranobex
646900451,J02AC02,itraconazole
58200840,J02AC02,itraconazole
662504490,J02AC02,itraconazole
646005020,J02AC02,itraconazole
645903070,J02AC02,itraconazole
648502930,J02AC02,itraconazole
671700370,J02AC02,itraconazole
54801090,J02AC02,itraconazole
625201980,J02AC02,itraconazole
628901710,J02AC02,itraconazole
645210360,J02AC02,itraconazole
689001310,J02AC02,itraconazole
690302840,J02AC02,itraconazole
60500160,J02AC02,itraconazole
643302300,J02AC02,itraconazole
657302390,J02AC02,itraconazole
644301820,J02AC02,itraconazole
646902560,J02AC02,itraconazole
52401700,J02AC02,itraconazole
654001710,J02AC02,itraconazole
650303650,J02AC02,itraconazole
643200580,J02AC02,itraconazole
656700900,J02AC02,itraconazole
658601490,J02AC02,itraconazole
641804960,J02AC02,itraconazole
656001250,J02AC02,itraconazole
670101490,J02AC02,itraconazole
663601610,J02AC02,itraconazole
658203220,J02AC02,itraconazole
654701220,J02AC02,itraconazole
671800840,J02AC02,itraconazole
646002010,J02AC02,itraconazole
643701970,J02AC02,itraconazole
657502700,J02AC02,itraconazole
694000420,J02AC02,itraconazole
670303210,J02AC02,itraconazole
640900820,J02AC02,itraconazole
642801150,J02AC02,itraconazole
645403900,J02AC02,itraconazole
652603150,J02AC02,itraconazole
657805010,J02AC02,itraconazole
693200860,J02AC02,itraconazole
660702610,J02AC02,itraconazole
645604360,J02AC02,itraconazole
622801490,J02AC02,itraconazole
693901460,J02AC02,itraconazole
643104040,J02AC02,itraconazole
52700140,J02AC02,itraconazole
625500230,J02AC02,itraconazole
648602840,J02AC02,itraconazole
652903740,J02AC02,itraconazole
621802530,J02AC02,itraconazole
651503550,J02AC02,itraconazole
669905850,J02AC02,itraconazole
647203920,J02AC02,itraconazole
645208410,J02AC02,itraconazole
661904510,J02AC02,itraconazole
647302710,J02AC02,itraconazole
664901080,J02AC02,itraconazole
649102370,J02AC02,itraconazole
646203760,J02AC02,itraconazole
653403260,J02AC02,itraconazole
698502490,J02AC02,itraconazole
679801380,J02AC02,itraconazole
670606420,J02AC02,itraconazole
698002700,J02AC02,itraconazole
625201370,J02AC02,itraconazole
670401350,J02AC02,itraconazole
674101670,J02AC02,itraconazole
643802770,J02AC02,itraconazole
669805110,J02AC02,itraconazole
690301490,J02AC02,itraconazole
658107140,J02AC02,itraconazole
59000910,J02AC02,itraconazole
57001160,J02AC02,itraconazole
73000530,J02AC02,itraconazole
643502200,J02AC02,itraconazole
655603040,J02AC02,itraconazole
644904740,J02AC02,itraconazole
650000640,J05AF05,lamivudine
656000190,J01MA12,levofloxacin
73001410,J01MA12,levofloxacin
642900250,J01MA12,levofloxacin
653000420,J01MA12,levofloxacin
658501710,J01MA12,levofloxacin
657202460,J01MA12,levofloxacin
642100260,J01MA12,levofloxacin
670100250,J01MA12,levofloxacin
645200570,J01MA12,levofloxacin
693200730,J01MA12,levofloxacin
641605650,J01MA12,levofloxacin
643200110,J01MA12,levofloxacin
644101270,J01MA12,levofloxacin
657805030,J01MA12,levofloxacin
657400900,J01MA12,levofloxacin
646000430,J01MA12,levofloxacin
653402580,J01MA12,levofloxacin
652600630,J01MA12,levofloxacin
643103770,J01MA12,levofloxacin
628900090,J01MA12,levofloxacin
651601790,J01MA12,levofloxacin
698503180,J01MA12,levofloxacin
661604410,J01MA12,levofloxacin
658602800,J01MA12,levofloxacin
649102240,J01MA12,levofloxacin
625200620,J01MA12,levofloxacin
628800150,J01MA12,levofloxacin
647205110,J01MA12,levofloxacin
647303690,J01MA12,levofloxacin
55101040,J01MA12,levofloxacin
658106420,J01MA12,levofloxacin
670501730,J01MA12,levofloxacin
57600150,J01MA12,levofloxacin
57000320,J01MA12,levofloxacin
678601690,J01MA12,levofloxacin
59000750,J01MA12,levofloxacin
622802180,J01MA12,levofloxacin
694003380,J01MA12,levofloxacin
646803130,J01MA12,levofloxacin
655404720,J01MA12,levofloxacin
661900300,J01MA12,levofloxacin
660701110,J01MA12,levofloxacin
649800460,J01MA12,levofloxacin
645401470,J01MA12,levofloxacin
641700130,J01MA12,levofloxacin
640900260,J01MA12,levofloxacin
643500540,J01MA12,levofloxacin
662500740,J01MA12,levofloxacin
646200110,J01MA12,levofloxacin
657300510,J01MA12,levofloxacin
670606450,J01MA12,levofloxacin
652900310,J01MA12,levofloxacin
651200250,J01MA12,levofloxacin
643701070,J01MA12,levofloxacin
649400410,J01MA12,levofloxacin
669901050,J01MA12,levofloxacin
645901240,J01MA12,levofloxacin
648506360,J01MA12,levofloxacin
648100470,J01MA12,levofloxacin
671802730,J01MA12,levofloxacin
669802320,J01MA12,levofloxacin
645601660,J01MA12,levofloxacin
654001570,J01MA12,levofloxacin
693902320,J01MA12,levofloxacin
694001320,J01MA12,levofloxacin
625200380,J01MA12,levofloxacin
643802680,J01MA12,levofloxacin
661604850,J01MA12,levofloxacin
670608150,J01MA12,levofloxacin
649002220,J01MA12,levofloxacin
649807860,J01MA12,levofloxacin
646803140,J01MA12,levofloxacin
73000740,J01MA12,levofloxacin
