canonical_id,substance_code,preferred_label_ko,preferred_label_en,atc_codes,synonyms,synonym_count
SUB:171130CCM,171130CCM,히드로코르티손프로부테이트,hydrocortisone butyrate,D07AB02,hydrocortisone butyrate | hydrocortisonebutyrate | 반델크림(히드로코르티손프로부테이트)_(10mg/10g) | 히드로코르티손프로부테이트,4
SUB:170801ATB,170801ATB,히드로클로로티아지드,hydrochlorothiazide,C03AA03,hydrochlorothiazide | 다이크로짇정(히드로클로로티아지드)_(25mg/1정) | 히드로클로로티아지드,3
SUB:171530BIJ,171530BIJ,히드록소코발라민,hydroxocobalamin,B03BA03,hydroxocobalamin | 타루펜주(히드록소코발라민)_(2.5mg/1mL) | 타루펜주(히드록소코발라민)_(2.5mg/1ml) | 히드록소코발라민,4
SUB:171531BIJ,171531BIJ,히드록소코발라민,hydroxocobalamin,B03BA03,hydroxocobalamin | 라노빈주사액(히드록소코발라민)(수출명: HYCODON Injection)_(5mg/2mL) | 라노빈주사액(히드록소코발라민)(수출명: hycodon injection)_(5mg/2ml) | 라노빈주사액(히드록소코발라민)(수출명:HYCODONInjection)_(5mg/2mL) | 수출명: HYCODON Injection | 수출명: hycodon injection | 수출명:HYCODONInjection | 히드록소코발라민,8
SUB:172001ACH,172001ACH,히드록시우레아,hydroxycarbamide,L01XX05,"hydroxycarbamide | 하이드린캡슐(히드록시우레아)(수출명:GindreaCaps.500mg,KrabinexCaps.,HytinonCaps.)_(0.5g/1캡슐) | 하이드린캡슐(히드록시우레아)(수출명:gindreacaps.500mg,krabinexcaps.,hytinoncaps.)_(0.5g/1캡슐) | 히드록시우레아",4
SUB:172002ACH,172002ACH,히드록시우레아,hydroxycarbamide,L01XX05,hydroxycarbamide | 하이드린캡슐250밀리그램(히드록시우레아)_(0.25g/1캡슐) | 히드록시우레아,3
SUB:172101ATB,172101ATB,히드록시진염산염,hydroxyzine,N05BB01,hydroxyzine | 아디팜정(히드록시진염산염)_(10mg/1정) | 히드록시진염산염,3
SUB:172130ASY,172130ASY,히드록시진염산염,hydroxyzine,N05BB01,hydroxyzine | 두드리진시럽(히드록시진염산염)_(0.2g/100mL) | 두드리진시럽(히드록시진염산염)_(0.2g/100ml) | 유시락스시럽(히드록시진염산염)_(0.2g/100mL) | 유시락스시럽(히드록시진염산염)_(0.2g/100ml) | 이치리진시럽(히드록시진염산염)_(0.2g/100mL) | 이치리진시럽(히드록시진염산염)_(0.2g/100ml) | 히드록시진염산염,8
SUB:171701ATB,171701ATB,히드록시클로로퀸황산염,hydroxychloroquine,P01BA02,hydroxychloroquine | 듀록정100밀리그램(히드록시클로로퀸황산염)_(0.1g/1정) | 옥시크로린정100밀리그램(히드록시클로로퀸황산염)_(0.1g/1정) | 할록신정(히드록시클로로퀸황산염)_(0.1g/1정) | 히드록시클로로퀸황산염,5
SUB:171702ATB,171702ATB,히드록시클로로퀸황산염,hydroxychloroquine,P01BA02,hydroxychloroquine | 듀록정200밀리그램(히드록시클로로퀸황산염)_(0.2g/1정) | 옥시크로린정200밀리그램(히드록시클로로퀸황산염)_(0.2g/1정) | 클로퀸정200밀리그램(히드록시클로로퀸황산염)_(0.2g/1정) | 할록신정200밀리그램(히드록시클로로퀸황산염)_(0.2g/1정) | 히드록시클로로퀸황산염 | 히로퀸정200밀리그램(히드록시클로로퀸황산염)_(0.2g/1정),7
SUB:171703ATB,171703ATB,히드록시클로로퀸황산염,hydroxychloroquine,P01BA02,hydroxychloroquine | 듀록정400밀리그램(히드록시클로로퀸황산염)_(0.4g/1정) | 옥시크로린정400밀리그램(히드록시클로로퀸황산염)_(0.4g/1정) | 클로퀸정400밀리그램(히드록시클로로퀸황산염)_(0.4g/1정) | 히드록시클로로퀸황산염,5
SUB:171704ATB,171704ATB,히드록시클로로퀸황산염,hydroxychloroquine,P01BA02,hydroxychloroquine | 옥시크로린정150밀리그램(히드록시클로로퀸황산염)_(0.15g/1정) | 히드록시클로로퀸황산염,3
SUB:171705ATB,171705ATB,히드록시클로로퀸황산염,hydroxychloroquine,P01BA02,hydroxychloroquine | 듀록정300밀리그램(히드록시클로로퀸황산염)_(0.3g/1정) | 옥시크로린정300밀리그램(히드록시클로로퀸황산염)_(0.3g/1정) | 히드록시클로로퀸황산염,4
SUB:530001COS,530001COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 하일렌점안액(히알루론산나트륨)(1회용)_(0.4mg/0.4mL) | 하일렌점안액(히알루론산나트륨)(1회용)_(0.4mg/0.4ml) | 히알루론산나트륨,5
SUB:530002COS,530002COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 베아레인점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 베아레인점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 아이누리점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 아이누리점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 아이히알점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 아이히알점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 제노벨라0.1에스디점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 제노벨라0.1에스디점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 제이레인점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 제이레인점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 카이닉스점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 카이닉스점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 티어린프리점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 티어린프리점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 하메론점안액(히알루론산나트륨)_(0.5mg/0.5mL) | 하메론점안액(히알루론산나트륨)_(0.5mg/0.5ml) | 히아레인미니점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 히아레인미니점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 히아렌프리점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 히아렌프리점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 히아루론점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 히아루론점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 히알루론산나트륨 | 히알루미니점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 히알루미니점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 히알미니점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 히알미니점안액(히알루론산나트륨)(1회용)_(0.5mg/0.5ml) | 히알큐점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5mL) | 히알큐점안액0.1%(히알루론산나트륨)(1회용)_(0.5mg/0.5ml),31
SUB:530006COS,530006COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 히아루론점안액(히알루론산나트륨)_(0.88mg/0.88mL) | 히아루론점안액(히알루론산나트륨)_(0.88mg/0.88ml) | 히알루론산나트륨,5
SUB:530025COS,530025COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 뉴히알드롭점안액0.15%(히알루론산나트륨)_(9mg/6mL) | 뉴히알드롭점안액0.15%(히알루론산나트륨)_(9mg/6ml) | 아이히알점안액0.15%(히알루론산나트륨)_(9mg/6mL) | 아이히알점안액0.15%(히알루론산나트륨)_(9mg/6ml) | 히알루론미니점안액0.15%(히알루론산나트륨)_(9mg/6mL) | 히알루론미니점안액0.15%(히알루론산나트륨)_(9mg/6ml) | 히알루론산나트륨 | 히알미니-아이점안액0.15%(히알루론산나트륨)_(9mg/6mL) | 히알미니-아이점안액0.15%(히알루론산나트륨)_(9mg/6ml) | 히알산점안액0.15%(히알루론산나트륨)_(9mg/6mL) | 히알산점안액0.15%(히알루론산나트륨)_(9mg/6ml),13
SUB:530031COS,530031COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 히알루론산나트륨 | 히알룩스미니점안액(히알루론산나트륨)_(12mg/12mL) | 히알룩스미니점안액(히알루론산나트륨)_(12mg/12ml),5
SUB:530037COS,530037COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 뉴히알드롭점안액0.15%(히알루론산나트륨)_(15mg/10mL) | 뉴히알드롭점안액0.15%(히알루론산나트륨)_(15mg/10ml) | 아이히알점안액0.15%(히알루론산나트륨)_(15mg/10mL) | 아이히알점안액0.15%(히알루론산나트륨)_(15mg/10ml) | 유니알디스포점안액0.15%(히알루론산나트륨)_(15mg/10mL) | 유니알디스포점안액0.15%(히알루론산나트륨)_(15mg/10ml) | 하메론에이점안액0.15%(히알루론산나트륨)_(15mg/10mL) | 하메론에이점안액0.15%(히알루론산나트륨)_(15mg/10ml) | 히아박점안액(히알루론산나트륨)_(15mg/10mL) | 히아박점안액(히알루론산나트륨)_(15mg/10ml) | 히알루론산나트륨 | 히알미니-아이점안액0.15%(히알루론산나트륨)_(15mg/10mL) | 히알미니-아이점안액0.15%(히알루론산나트륨)_(15mg/10ml) | 히알산점안액0.15%(히알루론산나트륨)_(15mg/10mL) | 히알산점안액0.15%(히알루론산나트륨)_(15mg/10ml),17
SUB:530039COS,530039COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 라큐아점안액0.3%(히알루론산나트륨)_(15mg/5mL) | 라큐아점안액0.3%(히알루론산나트륨)_(15mg/5ml) | 하메론피점안액0.3%(히알루론산나트륨)_(15mg/5mL) | 하메론피점안액0.3%(히알루론산나트륨)_(15mg/5ml) | 히아레인0.3점안액(히알루론산나트륨)_(15mg/5mL) | 히아레인0.3점안액(히알루론산나트륨)_(15mg/5ml) | 히알루론산나트륨,9
SUB:530042COS,530042COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 유니알디스포점안액0.18%(히알루론산나트륨)_(18mg/10mL) | 유니알디스포점안액0.18%(히알루론산나트륨)_(18mg/10ml) | 히알루드롭점안액0.18%(히알루론산나트륨)_(18mg/10mL) | 히알루드롭점안액0.18%(히알루론산나트륨)_(18mg/10ml) | 히알루론산나트륨,7
SUB:530048COS,530048COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 라이트히알점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 라이트히알점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 아이누리점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 아이누리점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 제노벨라0.18에스디점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 제노벨라0.18에스디점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 카이닉스2점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 카이닉스2점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 티아렌점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 티아렌점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 티어린에스점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 티어린에스점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 하메론-에스점안액0.18%(히알루론산나트륨)_(0.9mg/0.5mL) | 하메론-에스점안액0.18%(히알루론산나트륨)_(0.9mg/0.5ml) | 휴로히알점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 휴로히알점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 히아루론맥스점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 히아루론맥스점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 히알루론산나트륨 | 히알루미니점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 히알루미니점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml) | 히알큐점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL) | 히알큐점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5ml),25
SUB:530049COS,530049COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 히알루드롭점안액0.18%(히알루론산나트륨)_(9mg/5mL) | 히알루드롭점안액0.18%(히알루론산나트륨)_(9mg/5ml) | 히알루론산나트륨,5
SUB:530053COS,530053COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 아루엔점안액(히알루론산나트륨)_(0.35mg/0.35mL) | 아루엔점안액(히알루론산나트륨)_(0.35mg/0.35ml) | 카이닉스점안액(히알루론산나트륨)_(0.35mg/0.35mL) | 카이닉스점안액(히알루론산나트륨)_(0.35mg/0.35ml) | 히알루론산나트륨 | 히알큐점안액0.1%(히알루론산나트륨)(1회용)_(0.35mg/0.35mL) | 히알큐점안액0.1%(히알루론산나트륨)(1회용)_(0.35mg/0.35ml),9
SUB:530054COS,530054COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 알론점안액0.15%(히알루론산나트륨)_(7.5mg/5mL) | 알론점안액0.15%(히알루론산나트륨)_(7.5mg/5ml) | 하메론에이점안액0.15%(히알루론산나트륨)_(7.5mg/5mL) | 하메론에이점안액0.15%(히알루론산나트륨)_(7.5mg/5ml) | 히아루론맥스점안액0.15%(히알루론산나트륨)_(7.5mg/5mL) | 히아루론맥스점안액0.15%(히알루론산나트륨)_(7.5mg/5ml) | 히알루론산나트륨,9
SUB:530059COS,530059COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,A형 | artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | a형 | 노블리안점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 노블리안점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 뉴히알유니점안액0.15%(히알루론산나트륨)_(0.675mg/0.45mL) | 뉴히알유니점안액0.15%(히알루론산나트륨)_(0.675mg/0.45ml) | 리블리스0.15%점안액(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 리블리스0.15%점안액(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 알론점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 알론점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 유니알디스포점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 유니알디스포점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 티아렌점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 티아렌점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 퓨리원스미니점안액(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 퓨리원스미니점안액(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 프로산0.15%점안액(히알루론산나트륨)_(0.675mg/0.45mL) | 프로산0.15%점안액(히알루론산나트륨)_(0.675mg/0.45ml) | 휴로히알점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 휴로히알점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 히알론점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 히알론점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 히알루론미니점안액0.15%(히알루론산나트륨)(1회용)(A형)_(0.675mg/0.45mL) | 히알루론미니점안액0.15%(히알루론산나트륨)(1회용)(a형)_(0.675mg/0.45ml) | 히알루론산나트륨 | 히알산점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 히알산점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 히알원점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 히알원점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 히알캡점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 히알캡점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml) | 힐로스점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45mL) | 힐로스점안액0.15%(히알루론산나트륨)(1회용)_(0.675mg/0.45ml),35
SUB:530060COS,530060COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,B형 | artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | b형 | 아루엔점안액0.15%(히알루론산나트륨)(1회용)(B형)_(0.75mg/0.5mL) | 아루엔점안액0.15%(히알루론산나트륨)(1회용)(b형)_(0.75mg/0.5ml) | 아이레인프리점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 아이레인프리점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 아이히알점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 아이히알점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 큐알론점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 큐알론점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 티어린피점안액(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 티어린피점안액(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 하메론에이점안액0.15%(히알루론산나트륨)_(0.75mg/0.5mL) | 하메론에이점안액0.15%(히알루론산나트륨)_(0.75mg/0.5ml) | 히아렌프리점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 히아렌프리점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 히아루론맥스점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 히아루론맥스점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 히알루론산나트륨 | 히알루미니점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 히알루미니점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml) | 히알미니-아이점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL) | 히알미니-아이점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5ml),25
SUB:530061COS,530061COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 큐알론점안액0.15%(히알루론산나트륨)_(0.585mg/0.39mL) | 큐알론점안액0.15%(히알루론산나트륨)_(0.585mg/0.39ml) | 히알루론산나트륨,5
SUB:530063COS,530063COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 아이누리점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 아이누리점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 카이닉스3점안액(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 카이닉스3점안액(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 큐알론점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 큐알론점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 티어린에프점안액(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 티어린에프점안액(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 프로산0.3%점안액(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 프로산0.3%점안액(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 하메론피점안액0.3%(히알루론산나트륨)_(1.5mg/0.5mL) | 하메론피점안액0.3%(히알루론산나트륨)_(1.5mg/0.5ml) | 히아레인미니점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 히아레인미니점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 히아루론맥스점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 히아루론맥스점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5ml) | 히알루론산나트륨 | 히알루미니점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5mL) | 히알루미니점안액0.3%(히알루론산나트륨)(1회용)_(1.5mg/0.5ml),21
SUB:530064COS,530064COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 리블리스0.3%점안액(히알루론산나트륨)(1회용)_(1.35mg/0.45mL) | 리블리스0.3%점안액(히알루론산나트륨)(1회용)_(1.35mg/0.45ml) | 제노벨라0.3에스디점안액(히알루론산나트륨)(1회용)_(1.35mg/0.45mL) | 제노벨라0.3에스디점안액(히알루론산나트륨)(1회용)_(1.35mg/0.45ml) | 하일렌맥스점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45mL) | 하일렌맥스점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45ml) | 휴로히알점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45mL) | 휴로히알점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45ml) | 히알론점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45mL) | 히알론점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45ml) | 히알루론산나트륨 | 히알산점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45mL) | 히알산점안액0.3%(히알루론산나트륨)(1회용)_(1.35mg/0.45ml) | 히알유니점안액0.3%(히알루론산나트륨)_(1.35mg/0.45mL) | 히알유니점안액0.3%(히알루론산나트륨)_(1.35mg/0.45ml),17
SUB:530065COS,530065COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 뉴히알루론미니점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35mL) | 뉴히알루론미니점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35ml) | 유니알디스포점안액0.3%(히알루론산나트륨)_(1.05mg/0.35mL) | 유니알디스포점안액0.3%(히알루론산나트륨)_(1.05mg/0.35ml) | 히알루론산나트륨 | 히알룩스더블유점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35mL) | 히알룩스더블유점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35ml) | 히알원점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35mL) | 히알원점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35ml) | 힐로스점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35mL) | 힐로스점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35ml),13
SUB:530068COS,530068COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 하일렌에스점안액0.18%(히알루론산나트륨)(1회용)_(0.72mg/0.4mL) | 하일렌에스점안액0.18%(히알루론산나트륨)(1회용)_(0.72mg/0.4ml) | 히알루론산나트륨,5
SUB:530069COS,530069COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 아이레인프리점안액0.18%(히알루론산나트륨)(1회용)_(0.81mg/0.45mL) | 아이레인프리점안액0.18%(히알루론산나트륨)(1회용)_(0.81mg/0.45ml) | 큐알론점안액0.18%(히알루론산나트륨)(1회용)_(0.81mg/0.45mL) | 큐알론점안액0.18%(히알루론산나트륨)(1회용)_(0.81mg/0.45ml) | 히알루론산나트륨 | 히알룩스0.18%점안액(히알루론산나트륨)(1회용)_(0.81mg/0.45mL) | 히알룩스0.18%점안액(히알루론산나트륨)(1회용)_(0.81mg/0.45ml) | 히알미니-디점안액(히알루론산나트륨)(1회용)_(0.81mg/0.45mL) | 히알미니-디점안액(히알루론산나트륨)(1회용)_(0.81mg/0.45ml) | 히알산점안액0.18%(히알루론산나트륨)(1회용)_(0.81mg/0.45mL) | 히알산점안액0.18%(히알루론산나트륨)(1회용)_(0.81mg/0.45ml),13
SUB:530071COS,530071COS,히알루론산나트륨,artificial tears and other indifferent preparations,S01XA20,artificial tears and other indifferent preparations | artificialtearsandotherindifferentpreparations | 베아레인프리점안액0.18%(히알루론산나트륨)_(0.63mg/0.35mL) | 베아레인프리점안액0.18%(히알루론산나트륨)_(0.63mg/0.35ml) | 알론점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35mL) | 알론점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35ml) | 유니알디스포점안액0.18%(히알루론산나트륨)_(0.63mg/0.35mL) | 유니알디스포점안액0.18%(히알루론산나트륨)_(0.63mg/0.35ml) | 카이닉스2점안액(히알루론산나트륨)_(0.63mg/0.35mL) | 카이닉스2점안액(히알루론산나트륨)_(0.63mg/0.35ml) | 히알루론산나트륨 | 히알우로닉점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35mL) | 히알우로닉점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35ml) | 히알원점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35mL) | 히알원점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35ml) | 힐로스점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35mL) | 힐로스점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35ml),17
